-9.54433680E-001	-5.50096750E-001	1.47800052E+000
-9.85161066E-001	-4.57728982E-001	1.33035648E+000
-9.54433680E-001	-5.03460586E-001	1.30395114E+000
-9.85161066E-001	-3.49645138E-001	1.22227085E+000
-9.54433680E-001	-3.76048267E-001	1.17654026E+000
-9.85161066E-001	-2.01999962E-001	1.18270862E+000
-9.54433680E-001	-2.01999933E-001	1.12990177E+000
-9.85161066E-001	-5.43547869E-002	1.22227085E+000
-9.54433680E-001	-2.79515982E-002	1.17654026E+000
-9.85161066E-001	5.37289977E-002	1.33035648E+000
-9.54433680E-001	9.94606018E-002	1.30395114E+000
-9.85161066E-001	9.32904482E-002	1.47800052E+000
-9.54433680E-001	1.46096706E-001	1.47800052E+000
-9.85161185E-001	5.37290573E-002	1.62564480E+000
-9.54433799E-001	9.94606018E-002	1.65205014E+000
-9.85161185E-001	-5.43547869E-002	1.73373044E+000
-9.54433799E-001	-2.79516578E-002	1.77946103E+000
-9.85161066E-001	-4.57728982E-001	1.33035648E+000
-9.85161066E-001	-4.97290432E-001	1.47800052E+000
-9.85161185E-001	-4.57729161E-001	1.62564480E+000
-9.85161185E-001	-3.49645436E-001	1.73373044E+000
-9.85161066E-001	-3.49645138E-001	1.22227085E+000
-9.85161185E-001	-2.02000022E-001	1.77329266E+000
-9.85161066E-001	-2.01999962E-001	1.18270862E+000
-9.85161185E-001	-5.43547869E-002	1.73373044E+000
-9.85161066E-001	-5.43547869E-002	1.22227085E+000
-9.85161066E-001	5.37289977E-002	1.33035648E+000
-9.85161185E-001	5.37290573E-002	1.62564480E+000
-9.85161066E-001	9.32904482E-002	1.47800052E+000
-6.94839776E-001	-4.57729161E-001	1.62564492E+000
-6.94839656E-001	-4.97290432E-001	1.47800064E+000
-6.94839656E-001	-4.57728982E-001	1.33035660E+000
-6.94839776E-001	-3.49645436E-001	1.73373055E+000
-6.94839656E-001	-3.49645138E-001	1.22227097E+000
-6.94839776E-001	-2.02000022E-001	1.77329278E+000
-6.94839656E-001	-2.01999962E-001	1.18270874E+000
-6.94839776E-001	-5.43547869E-002	1.73373055E+000
-6.94839656E-001	-5.43547869E-002	1.22227097E+000
-6.94839776E-001	5.37290573E-002	1.62564492E+000
-6.94839656E-001	5.37289977E-002	1.33035660E+000
-6.94839656E-001	9.32904482E-002	1.47800064E+000
